depth,game_num,winner,num_moves,minimax_player,minimax_avg_time_ms,baseline_avg_time_ms,total_time_sec
4,84,2,32,2,51.58200787536771,0.33553124967511394,0.8310818329991889
4,85,1,21,1,103.35368927322138,0.5591833993094042,1.1427100000000792
4,86,2,6,2,44.94597233375922,0.44288933228623745,0.13618687499547377
4,87,1,21,1,53.393321999465115,0.35815840019495226,0.5911208750039805
4,88,2,20,2,70.2846583990322,0.3708624994033016,0.706829957998707
4,89,1,27,1,67.62003571410398,0.32065069255902645,0.9511277909987257
4,90,2,16,2,55.36844274865871,0.33144250119221397,0.44576591700024437
4,91,1,37,1,66.18508541999434,0.3279211099046127,1.2638591249997262
4,92,2,32,2,55.86810937484188,0.3608776241890155,0.9000774160012952
4,93,1,29,1,45.75796093316361,0.2685834286759408,0.6904577079985756
4,94,2,22,2,46.33386727271665,0.29585600118893624,0.5132490420000977
4,95,1,33,1,57.09351711822605,0.3012630013472517,0.9758290419995319
4,96,2,16,2,52.13147924951045,0.3498178757581627,0.42002166699967347
4,97,1,25,1,86.7885993066011,0.5850520841098236,1.1356159589995514
4,98,2,24,2,41.73952433302475,0.2636494161076068,0.5043584999948507
4,99,1,33,1,73.41244364686324,0.3045911871595308,1.2532155829976546
4,100,2,16,2,60.5246251261633,0.33522424928378314,0.4870321670023259
5,1,1,33,1,146.72635288212297,0.23152862468123203,2.4984545419938513
5,2,2,32,2,139.1650051873512,0.27080199879492284,2.2313633330049925
5,3,1,29,1,190.01388326723827,0.3101666438202041,2.8549426669997047
5,4,2,18,2,237.8099443344076,0.4082916663416351,2.1441765829949873
5,5,1,21,1,215.63568209239747,0.36341250088298693,2.3759027090054587
5,6,2,14,2,230.43543442846774,0.35199399904481005,1.6156452080031158
5,7,1,17,1,365.1496300008148,0.4394532497826731,3.290036833001068
5,8,2,10,2,376.18388320261147,0.4507497971644625,1.8832413339987397
5,9,2,26,1,117.87283984561397,0.2112177686425499,1.5353796660056105
5,10,1,21,2,286.80230810132343,0.2915644548589956,2.871474291998311
5,11,1,33,1,244.8681004705791,0.24084637288979138,4.166970124999352
5,12,2,20,2,207.30555419941084,0.3443625020736363,2.0767120410018833
5,13,1,37,1,208.5327543685899,0.26511572246413884,3.9672666670012404
5,14,2,14,2,281.7885417139873,0.4069287149052668,1.9754907079986879
5,15,1,29,1,285.8356666683297,0.39692864291802316,4.293382915995608
5,16,2,22,2,291.59361718153707,0.397378908845977,3.212235166996834
5,17,1,25,1,308.4090865388414,0.3537327502272092,4.013868957998056
5,18,2,20,2,245.86851250060135,0.3697708001709543,2.4626234999959706
5,19,1,19,1,259.4053458014969,0.3406434431478071,2.5973674170018057
5,20,2,6,2,172.0336530027756,0.44733366909592104,0.5174642499987385
5,21,1,23,1,127.15002074946824,0.2766742717622864,1.5291118749955785
5,22,2,6,2,171.991611001431,0.4455690019919227,0.517332625000563
5,23,1,29,1,216.6752111336488,0.37894950011312695,3.255804458000057
5,24,2,6,2,167.96936100096596,0.44937466494351,0.5052767079978366
5,25,1,19,1,492.33072900096886,0.5174815564209388,4.9281835409929045
5,26,2,16,2,207.07111987485405,0.3293176241641049,1.659313000003749
5,27,1,11,1,298.4763819986256,0.4236916021909565,1.7930306250054855
5,28,2,22,2,214.14088272748896,0.34953781736972317,2.359668334000162
5,29,1,29,1,229.87902479993258,0.28167271531336674,3.452435125000193
5,30,2,26,2,264.9462693068647,0.3135481529170647,3.4486637500012876
5,31,1,37,1,253.85838815648304,0.4613703329394209,4.8320594159959
5,32,2,28,2,277.1333748574502,0.34194642908654976,3.8849504579993663
5,33,1,21,1,359.32159854564816,0.44512499880511314,3.9572395409995806
5,34,2,22,2,237.84605700017312,0.37327636395771563,2.620718250000209
5,35,1,19,1,243.46662069947342,0.33687055595995236,2.437925250000262
5,36,2,36,2,186.6121759440931,0.3470994452072773,3.365725666997605
5,37,1,25,1,280.1435449230037,0.3369445845843681,3.6461600410038955
5,38,2,20,2,204.0847665986803,0.33530000000610016,2.0444263750032405
5,39,1,29,1,211.99524993280647,0.2906072139532106,3.1843821669972385
5,40,2,14,2,259.65145871409084,0.32359528683757943,1.819930249999743
5,41,1,27,1,333.6991577141037,0.302891078508065,4.676018583995756
5,42,2,22,2,350.16972709127003,0.4176442711137828,3.8567055409948807
5,43,1,17,1,449.33768511125686,0.5445260012493236,4.048599667003145
5,44,2,22,2,149.16161390944828,0.325515183001037,1.6446790409972891
5,45,1,21,1,566.444704454625,0.5056874004367273,6.236175209000066
5,46,2,24,2,397.5045484160849,0.35036824859465315,4.7745341249974445
5,47,2,44,1,141.18081427328764,0.14220450016595845,3.1093946249966393
5,48,2,24,2,223.85448616660142,0.3973262507012502,2.691267374997551
5,49,1,37,1,169.25456131445426,0.22943527680278444,3.2203926670044893
5,50,2,22,2,303.9542994540005,0.4546097287939946,3.348780041000282
5,51,1,31,1,237.76535431170487,0.25759726656057563,3.8084148330017342
5,52,2,24,2,220.2224444172316,0.35413891782809515,2.6472835410022526
5,53,1,37,1,249.2913114217931,0.2826411663489934,4.741956582998682
5,54,2,22,2,243.49225018258122,0.3426476356583986,2.6824970840025344
5,55,1,29,1,198.10357486567227,0.2864137849038733,2.975877875003789
5,56,2,6,2,165.20743033712884,0.4519166662551773,0.49699979100114433
5,57,1,19,1,506.0494873978314,0.5001896667333009,5.0651819159975275
5,58,2,24,2,311.20958691644773,0.3623194988904288,3.739177292001841
5,59,1,21,1,238.87959463635607,0.30402519842027687,2.6310298340031295
5,60,2,20,2,290.386612599832,0.41226659959647804,2.908257707997109
5,61,1,35,1,112.94673138965865,0.20261517741292825,2.036862334003672
5,62,2,20,2,180.96721660040203,0.3296666996902786,1.813214166999387
5,63,1,25,1,178.61650015346152,0.3090174177486915,2.3260264999989886
5,64,2,24,2,254.22994449885059,0.3571251666774818,3.0553717090006103
5,65,1,33,1,253.16083835230742,0.2789870000015071,4.308546999993268
5,66,2,18,2,606.0451620004541,0.47081022057682276,5.458854874996177
5,67,1,21,1,202.10630300028822,0.30312479939311743,2.2264628330012783
5,68,2,22,2,194.7089431831211,0.3566137284823609,2.1460356660027173
5,69,1,9,1,351.33836640015943,0.48327099830203224,1.758681791005074
5,70,2,16,2,350.9650728738052,0.49815100010164315,2.811879125001724
5,71,1,25,1,241.24622746155814,0.26898958337066387,3.139669750002213
5,72,2,18,2,569.9179258865317,0.5510463330817098,5.134442708003917
5,73,1,23,1,395.663836916962,0.3738599083259363,4.752350374998059
5,74,2,28,2,266.0590923572142,0.4691457860254949,3.731752207997488
5,75,1,25,1,314.9812533078008,0.46370483141799923,4.100600375000795
5,76,2,20,2,394.4086999996216,0.44960019949940033,3.9488479159990675
5,77,1,25,1,223.53003215259656,0.26594441684816655,2.90932679099933
5,78,2,14,2,258.9188392874868,0.36034528706555385,1.8150742090001586
5,79,1,37,1,204.49766447257534,0.3797176116980457,3.8926837499966496
5,80,2,10,2,361.2049579998711,0.4417499992996454,1.8083066670005792
5,81,1,17,1,363.39668977679037,0.3979843741035438,3.27392058300029
5,82,2,24,2,226.7956702507945,0.3975798348013389,2.726650416996563
5,83,1,29,1,209.61693613401926,0.25420550030373434,3.1481056660049944
5,84,2,14,2,251.9532499999124,0.3910954307814661,1.7665534170009778
5,85,1,21,1,365.17577272884824,0.44677499899989925,4.021667250002793
5,86,2,14,2,243.3242855716214,0.36442857006997137,1.7059406670014141
5,87,1,17,1,327.7562038888896,0.3762603755603777,2.9530112919965177
5,88,2,22,2,411.02293181690834,0.3301362733261406,4.525100958999246
5,89,1,27,1,226.93371721470612,0.2721987682609604,3.180955541000003
5,90,2,22,2,216.76465918227967,0.364420364018191,2.388735666994762
5,91,1,15,1,349.3621926254491,0.37964300281601027,2.797695166002086
5,92,2,22,2,260.6546478187242,0.35811727205079724,2.8714249999975436
5,93,1,25,1,223.43613146222197,0.38342374985707767,2.9096104170021135
5,94,2,24,2,278.15755900095,0.3409895004248635,3.3423299159985618
5,95,1,21,1,350.84913654612717,0.45863330087740906,3.86422224999842
5,96,2,6,2,167.5068469970332,0.4524443332532731,0.5038997920055408
5,97,2,26,1,234.70609938522102,0.31523392289482915,3.055586458001926
5,98,2,20,2,249.16189159994246,0.3037624999706168,2.4948942079936387
5,99,1,25,1,212.0864326134324,0.3321595844075394,2.761384875004296
5,100,2,24,2,254.50607641626752,0.36527408337860834,3.058706207993964
